Starting duty-cycle loop
iteration,frequency_in,frequency_out,resolution_out,ratio,read_val
4,10000,10000,12,0.65,0.63695
0,5000,15000,12,0.65,0.6364
1,5000,15000,12,0.65,0.637
2,5000,15000,12,0.65,0.6359
3,5000,15000,12,0.65,0.6368
4,5000,15000,12,0.65,0.6367
0,10000,10000,12,0.798,0.78735
1,10000,10000,12,0.798,0.78905
2,10000,10000,12,0.798,0.78895
3,10000,10000,12,0.798,0.78905
4,10000,10000,12,0.798,0.78895
0,5000,15000,12,0.798,0.7873
1,5000,15000,12,0.798,0.7906
2,5000,15000,12,0.798,0.7905
3,5000,15000,12,0.798,0.7878
4,5000,15000,12,0.798,0.7876
0,10000,10000,12,0.141,0.1389
1,10000,10000,12,0.141,0.1345
2,10000,10000,12,0.141,0.1343
3,10000,10000,12,0.141,0.13385
4,10000,10000,12,0.141,0.13445
0,5000,15000,12,0.141,0.1415
1,5000,15000,12,0.141,0.1342
2,5000,15000,12,0.141,0.1333
3,5000,15000,12,0.141,0.1334
4,5000,15000,12,0.141,0.1336
0,10000,10000,12,0.295,0.2828
1,10000,10000,12,0.295,0.2821
2,10000,10000,12,0.295,0.28515
3,10000,10000,12,0.295,0.28205
4,10000,10000,12,0.295,0.28475
0,5000,15000,12,0.295,0.2814
1,5000,15000,12,0.295,0.2849
2,5000,15000,12,0.295,0.2854
3,5000,15000,12,0.295,0.2841
4,5000,15000,12,0.295,0.2858
0,10000,10000,12,0.691,0.67635
1,10000,10000,12,0.691,0.6773
2,10000,10000,12,0.691,0.68045
3,10000,10000,12,0.691,0.67725
4,10000,10000,12,0.691,0.6805
0,5000,15000,12,0.691,0.6741
1,5000,15000,12,0.691,0.6795
2,5000,15000,12,0.691,0.6803
3,5000,15000,12,0.691,0.6785
4,5000,15000,12,0.691,0.6816
0,10000,10000,12,0.139,0.1353
1,10000,10000,12,0.139,0.1322
2,10000,10000,12,0.139,0.1317
3,10000,10000,12,0.139,0.13195
4,10000,10000,12,0.139,0.13215
0,5000,15000,12,0.139,0.1365
1,5000,15000,12,0.139,0.1319
2,5000,15000,12,0.139,0.132
3,5000,15000,12,0.139,0.1317
4,5000,15000,12,0.139,0.1318
0,10000,10000,12,0.243,0.23315
1,10000,10000,12,0.243,0.2325
2,10000,10000,12,0.243,0.2324
3,10000,10000,12,0.243,0.23235
4,10000,10000,12,0.243,0.23485
0,5000,15000,12,0.243,0.2327
1,5000,15000,12,0.243,0.2343
2,5000,15000,12,0.243,0.2332
3,5000,15000,12,0.243,0.2326
4,5000,15000,12,0.243,0.2348
0,10000,10000,12,0.772,0.7575
1,10000,10000,12,0.772,0.7625
2,10000,10000,12,0.772,0.7614
3,10000,10000,12,0.772,0.7614
4,10000,10000,12,0.772,0.76145
0,5000,15000,12,0.772,0.757
1,5000,15000,12,0.772,0.7587
2,5000,15000,12,0.772,0.76
3,5000,15000,12,0.772,0.762
4,5000,15000,12,0.772,0.7629
0,10000,10000,12,0.504,0.4913
1,10000,10000,12,0.504,0.48755
2,10000,10000,12,0.504,0.4906
3,10000,10000,12,0.504,0.4883
4,10000,10000,12,0.504,0.49165
0,5000,15000,12,0.504,0.4943
1,5000,15000,12,0.504,0.4943
2,5000,15000,12,0.504,0.494
3,5000,15000,12,0.504,0.4887
4,5000,15000,12,0.504,0.4895
0,10000,10000,12,0.682,0.6682
1,10000,10000,12,0.682,0.66925
2,10000,10000,12,0.682,0.6705
3,10000,10000,12,0.682,0.67055
4,10000,10000,12,0.682,0.6685
0,5000,15000,12,0.682,0.6693
1,5000,15000,12,0.682,0.6706
2,5000,15000,12,0.682,0.672
3,5000,15000,12,0.682,0.6705
4,5000,15000,12,0.682,0.6679
0,10000,10000,12,0.825,0.8157
1,10000,10000,12,0.825,0.8173
2,10000,10000,12,0.825,0.8174
3,10000,10000,12,0.825,0.8173
4,10000,10000,12,0.825,0.81735
0,5000,15000,12,0.825,0.8189
1,5000,15000,12,0.825,0.8169
2,5000,15000,12,0.825,0.8172
3,5000,15000,12,0.825,0.8177
4,5000,15000,12,0.825,0.8164
0,10000,10000,12,0.667,0.6566
1,10000,10000,12,0.667,0.6547
2,10000,10000,12,0.667,0.6526
3,10000,10000,12,0.667,0.6537
4,10000,10000,12,0.667,0.6553
0,5000,15000,12,0.667,0.6592
1,5000,15000,12,0.667,0.6555
2,5000,15000,12,0.667,0.6536
3,5000,15000,12,0.667,0.6555
4,5000,15000,12,0.667,0.6556
0,10000,10000,12,0.205,0.19825
1,10000,10000,12,0.205,0.195
2,10000,10000,12,0.205,0.1951
3,10000,10000,12,0.205,0.1953
4,10000,10000,12,0.205,0.1954
0,5000,15000,12,0.205,0.1971
1,5000,15000,12,0.205,0.1968
2,5000,15000,12,0.205,0.1944
3,5000,15000,12,0.205,0.198
4,5000,15000,12,0.205,0.1975
0,10000,10000,12,0.531,0.5152
1,10000,10000,12,0.531,0.51795
2,10000,10000,12,0.531,0.51635
3,10000,10000,12,0.531,0.51745
4,10000,10000,12,0.531,0.52005
0,5000,15000,12,0.531,0.5197
1,5000,15000,12,0.531,0.518
2,5000,15000,12,0.531,0.5184
3,5000,15000,12,0.531,0.5187
4,5000,15000,12,0.531,0.5171
0,10000,10000,12,0.833,0.8206
1,10000,10000,12,0.833,0.8239
2,10000,10000,12,0.833,0.8239
3,10000,10000,12,0.833,0.8239
4,10000,10000,12,0.833,0.82395
0,5000,15000,12,0.833,0.8209
1,5000,15000,12,0.833,0.826
2,5000,15000,12,0.833,0.8258
3,5000,15000,12,0.833,0.826
4,5000,15000,12,0.833,0.8257
0,10000,10000,12,0.96,0.95585
1,10000,10000,12,0.96,0.95775
2,10000,10000,12,0.96,0.9577
3,10000,10000,12,0.96,0.95725
4,10000,10000,12,0.96,0.95725
0,5000,15000,12,0.96,0.958
1,5000,15000,12,0.96,0.9605
2,5000,15000,12,0.96,0.9596
3,5000,15000,12,0.96,0.9602
4,5000,15000,12,0.96,0.9597
0,10000,10000,12,0.462,0.4527
1,10000,10000,12,0.462,0.4474
2,10000,10000,12,0.462,0.4463
3,10000,10000,12,0.462,0.447
4,10000,10000,12,0.462,0.4479
0,5000,15000,12,0.462,0.4507
1,5000,15000,12,0.462,0.4508
2,5000,15000,12,0.462,0.4463
3,5000,15000,12,0.462,0.4506
4,5000,15000,12,0.462,0.45
0,10000,10000,12,0.118,0.11285
1,10000,10000,12,0.118,0.11295
2,10000,10000,12,0.118,0.113
3,10000,10000,12,0.118,0.1117
4,10000,10000,12,0.118,0.11305
0,5000,15000,12,0.118,0.1134
1,5000,15000,12,0.118,0.1136
2,5000,15000,12,0.118,0.1134
3,5000,15000,12,0.118,0.1138
4,5000,15000,12,0.118,0.1136
0,10000,10000,12,0.07,0.0666
1,10000,10000,12,0.07,0.06705
2,10000,10000,12,0.07,0.0663
3,10000,10000,12,0.07,0.06705
4,10000,10000,12,0.07,0.0663
0,5000,15000,12,0.07,0.0664
1,5000,15000,12,0.07,0.0667
2,5000,15000,12,0.07,0.0667
3,5000,15000,12,0.07,0.0668
4,5000,15000,12,0.07,0.0666
0,10000,10000,12,0.789,0.775
1,10000,10000,12,0.789,0.7795
2,10000,10000,12,0.789,0.7791
3,10000,10000,12,0.789,0.7791
4,10000,10000,12,0.789,0.7791
0,5000,15000,12,0.789,0.775
1,5000,15000,12,0.789,0.778
2,5000,15000,12,0.789,0.7779
3,5000,15000,12,0.789,0.7792
4,5000,15000,12,0.789,0.7795
0,10000,10000,12,0.714,0.7026
1,10000,10000,12,0.714,0.70105
2,10000,10000,12,0.714,0.7026
3,10000,10000,12,0.714,0.7019
4,10000,10000,12,0.714,0.70365
0,5000,15000,12,0.714,0.7021
1,5000,15000,12,0.714,0.7027
2,5000,15000,12,0.714,0.703
3,5000,15000,12,0.714,0.702
4,5000,15000,12,0.714,0.7038
0,10000,10000,12,0.852,0.8445
1,10000,10000,12,0.852,0.84595
2,10000,10000,12,0.852,0.84425
3,10000,10000,12,0.852,0.8459
4,10000,10000,12,0.852,0.84595
0,5000,15000,12,0.852,0.8426
1,5000,15000,12,0.852,0.8445
2,5000,15000,12,0.852,0.846
3,5000,15000,12,0.852,0.8458
4,5000,15000,12,0.852,0.8459
0,10000,10000,12,0.324,0.31455
1,10000,10000,12,0.324,0.31265
2,10000,10000,12,0.324,0.31205
3,10000,10000,12,0.324,0.30985
4,10000,10000,12,0.324,0.3117
0,5000,15000,12,0.324,0.3123
1,5000,15000,12,0.324,0.3076
2,5000,15000,12,0.324,0.3091
3,5000,15000,12,0.324,0.3071
4,5000,15000,12,0.324,0.3108
0,10000,10000,12,0.206,0.19685
1,10000,10000,12,0.206,0.19615
2,10000,10000,12,0.206,0.19615
3,10000,10000,12,0.206,0.1962
4,10000,10000,12,0.206,0.19625
0,5000,15000,12,0.206,0.196
1,5000,15000,12,0.206,0.1959
2,5000,15000,12,0.206,0.1968
3,5000,15000,12,0.206,0.1966
4,5000,15000,12,0.206,0.1959
0,10000,10000,12,0.422,0.4088
1,10000,10000,12,0.422,0.40925
2,10000,10000,12,0.422,0.4088
3,10000,10000,12,0.422,0.4083
4,10000,10000,12,0.422,0.4092
0,5000,15000,12,0.422,0.4082
1,5000,15000,12,0.422,0.4096
2,5000,15000,12,0.422,0.408
3,5000,15000,12,0.422,0.4097
4,5000,15000,12,0.422,0.408
0,10000,10000,12,0.457,0.4422
1,10000,10000,12,0.457,0.44295
2,10000,10000,12,0.457,0.44145
3,10000,10000,12,0.457,0.44455
4,10000,10000,12,0.457,0.4415
0,5000,15000,12,0.457,0.4416
1,5000,15000,12,0.457,0.442
2,5000,15000,12,0.457,0.4464
3,5000,15000,12,0.457,0.4417
4,5000,15000,12,0.457,0.4451
0,10000,10000,12,0.72,0.70525
1,10000,10000,12,0.72,0.70885
2,10000,10000,12,0.72,0.7076
3,10000,10000,12,0.72,0.7107
4,10000,10000,12,0.72,0.7076
0,5000,15000,12,0.72,0.7108
1,5000,15000,12,0.72,0.709
2,5000,15000,12,0.72,0.7105
3,5000,15000,12,0.72,0.7096
4,5000,15000,12,0.72,0.708
0,10000,10000,12,0.558,0.54535
1,10000,10000,12,0.558,0.5453
2,10000,10000,12,0.558,0.54525
3,10000,10000,12,0.558,0.54485
4,10000,10000,12,0.558,0.5436
0,5000,15000,12,0.558,0.5444
1,5000,15000,12,0.558,0.5438
2,5000,15000,12,0.558,0.5447
3,5000,15000,12,0.558,0.5418
4,5000,15000,12,0.558,0.5416
0,10000,10000,12,0.437,0.42465
1,10000,10000,12,0.437,0.4225
2,10000,10000,12,0.437,0.4225
3,10000,10000,12,0.437,0.4225
4,10000,10000,12,0.437,0.42255
0,5000,15000,12,0.437,0.4231
1,5000,15000,12,0.437,0.4227
2,5000,15000,12,0.437,0.4246
3,5000,15000,12,0.437,0.4228
4,5000,15000,12,0.437,0.4242
0,10000,10000,12,0.204,0.19585
1,10000,10000,12,0.204,0.19495
2,10000,10000,12,0.204,0.1949
3,10000,10000,12,0.204,0.19495
4,10000,10000,12,0.204,0.19495
0,5000,15000,12,0.204,0.1966
1,5000,15000,12,0.204,0.1961
2,5000,15000,12,0.204,0.193
3,5000,15000,12,0.204,0.1965
4,5000,15000,12,0.204,0.1963
0,10000,10000,12,0.621,0.6029
1,10000,10000,12,0.621,0.60485
2,10000,10000,12,0.621,0.6049
3,10000,10000,12,0.621,0.60525
4,10000,10000,12,0.621,0.60565
0,5000,15000,12,0.621,0.6085
1,5000,15000,12,0.621,0.6068
2,5000,15000,12,0.621,0.6076
3,5000,15000,12,0.621,0.609
4,5000,15000,12,0.621,0.6076
0,10000,10000,12,0.789,0.77725
1,10000,10000,12,0.789,0.7791
2,10000,10000,12,0.789,0.7791
3,10000,10000,12,0.789,0.7795
4,10000,10000,12,0.789,0.7791
0,5000,15000,12,0.789,0.7765
1,5000,15000,12,0.789,0.7801
2,5000,15000,12,0.789,0.7784
3,5000,15000,12,0.789,0.7778
4,5000,15000,12,0.789,0.7777
0,10000,10000,12,0.394,0.3848
1,10000,10000,12,0.394,0.3805
2,10000,10000,12,0.394,0.3808
3,10000,10000,12,0.394,0.3808
4,10000,10000,12,0.394,0.3807
0,5000,15000,12,0.394,0.3832
1,5000,15000,12,0.394,0.3805
2,5000,15000,12,0.394,0.3791
3,5000,15000,12,0.394,0.3804
4,5000,15000,12,0.394,0.381
0,10000,10000,12,0.449,0.4325
1,10000,10000,12,0.449,0.4337
2,10000,10000,12,0.449,0.43295
3,10000,10000,12,0.449,0.4321
4,10000,10000,12,0.449,0.4323
0,5000,15000,12,0.449,0.4347
1,5000,15000,12,0.449,0.4347
2,5000,15000,12,0.449,0.4347
3,5000,15000,12,0.449,0.4351
4,5000,15000,12,0.449,0.4345
0,10000,10000,12,0.494,0.4787
1,10000,10000,12,0.494,0.47775
2,10000,10000,12,0.494,0.4825
3,10000,10000,12,0.494,0.478
4,10000,10000,12,0.494,0.4794
0,5000,15000,12,0.494,0.4768
1,5000,15000,12,0.494,0.4787
2,5000,15000,12,0.494,0.4769
3,5000,15000,12,0.494,0.4831
4,5000,15000,12,0.494,0.4822
0,10000,10000,12,0.686,0.6723
1,10000,10000,12,0.686,0.67315
2,10000,10000,12,0.686,0.67525
3,10000,10000,12,0.686,0.6719
4,10000,10000,12,0.686,0.6737
0,5000,15000,12,0.686,0.6706
1,5000,15000,12,0.686,0.6734
2,5000,15000,12,0.686,0.671
3,5000,15000,12,0.686,0.6733
4,5000,15000,12,0.686,0.6737
0,10000,10000,12,0.617,0.6055
1,10000,10000,12,0.617,0.6046
2,10000,10000,12,0.617,0.60465
3,10000,10000,12,0.617,0.60475
4,10000,10000,12,0.617,0.6046
0,5000,15000,12,0.617,0.6035
1,5000,15000,12,0.617,0.6025
2,5000,15000,12,0.617,0.6028
3,5000,15000,12,0.617,0.6042
4,5000,15000,12,0.617,0.6045
0,10000,10000,12,0.651,0.63875
1,10000,10000,12,0.651,0.63765
2,10000,10000,12,0.651,0.6377
3,10000,10000,12,0.651,0.6391
4,10000,10000,12,0.651,0.6391
0,5000,15000,12,0.651,0.6369
1,5000,15000,12,0.651,0.6379
2,5000,15000,12,0.651,0.6373
3,5000,15000,12,0.651,0.6375
4,5000,15000,12,0.651,0.6379
0,10000,10000,12,0.089,0.08715
1,10000,10000,12,0.089,0.08515
2,10000,10000,12,0.089,0.08515
3,10000,10000,12,0.089,0.085
4,10000,10000,12,0.089,0.0842
0,5000,15000,12,0.089,0.0916
1,5000,15000,12,0.089,0.0848
2,5000,15000,12,0.089,0.0848
3,5000,15000,12,0.089,0.0848
4,5000,15000,12,0.089,0.0849
0,10000,10000,12,0.348,0.3342
1,10000,10000,12,0.348,0.3362
2,10000,10000,12,0.348,0.3337
3,10000,10000,12,0.348,0.3356
4,10000,10000,12,0.348,0.33615
0,5000,15000,12,0.348,0.337
1,5000,15000,12,0.348,0.3363
2,5000,15000,12,0.348,0.336
3,5000,15000,12,0.348,0.3348
4,5000,15000,12,0.348,0.337
0,10000,10000,12,0.941,0.93145
1,10000,10000,12,0.941,0.9378
2,10000,10000,12,0.941,0.93715
3,10000,10000,12,0.941,0.93725
4,10000,10000,12,0.941,0.93725
0,5000,15000,12,0.941,0.9296
1,5000,15000,12,0.941,0.9384
2,5000,15000,12,0.941,0.9384
3,5000,15000,12,0.941,0.9384
4,5000,15000,12,0.941,0.9385
0,10000,10000,12,0.032,0.0359
1,10000,10000,12,0.032,0.0305
2,10000,10000,12,0.032,0.0304
3,10000,10000,12,0.032,0.0304
4,10000,10000,12,0.032,0.0304
0,5000,15000,12,0.032,0.0398
1,5000,15000,12,0.032,0.0301
2,5000,15000,12,0.032,0.0305
3,5000,15000,12,0.032,0.0306
4,5000,15000,12,0.032,0.0302
0,10000,10000,12,0.372,0.3582
1,10000,10000,12,0.372,0.3592
2,10000,10000,12,0.372,0.35935
3,10000,10000,12,0.372,0.35925
4,10000,10000,12,0.372,0.3592
0,5000,15000,12,0.372,0.3604
1,5000,15000,12,0.372,0.3603
2,5000,15000,12,0.372,0.3604
3,5000,15000,12,0.372,0.359
4,5000,15000,12,0.372,0.3599
0,10000,10000,12,0.158,0.1513
1,10000,10000,12,0.158,0.15065
2,10000,10000,12,0.158,0.1506
3,10000,10000,12,0.158,0.15065
4,10000,10000,12,0.158,0.1506
0,5000,15000,12,0.158,0.1537
1,5000,15000,12,0.158,0.152
2,5000,15000,12,0.158,0.1506
3,5000,15000,12,0.158,0.1522
4,5000,15000,12,0.158,0.1495
0,10000,10000,12,0.853,0.8413
1,10000,10000,12,0.853,0.84615
2,10000,10000,12,0.853,0.8446
3,10000,10000,12,0.853,0.8453
4,10000,10000,12,0.853,0.84605
0,5000,15000,12,0.853,0.8372
1,5000,15000,12,0.853,0.8459
2,5000,15000,12,0.853,0.8477
3,5000,15000,12,0.853,0.8466
4,5000,15000,12,0.853,0.8476
0,10000,10000,12,0.224,0.2193
1,10000,10000,12,0.224,0.2144
2,10000,10000,12,0.224,0.2144
3,10000,10000,12,0.224,0.214
4,10000,10000,12,0.224,0.21445
0,5000,15000,12,0.224,0.2221
1,5000,15000,12,0.224,0.2142
2,5000,15000,12,0.224,0.2137
3,5000,15000,12,0.224,0.2174
4,5000,15000,12,0.224,0.2143
0,10000,10000,12,0.826,0.8137
1,10000,10000,12,0.826,0.8182
2,10000,10000,12,0.826,0.81815
3,10000,10000,12,0.826,0.81815
4,10000,10000,12,0.826,0.81765
0,5000,15000,12,0.826,0.8173
1,5000,15000,12,0.826,0.8202
2,5000,15000,12,0.826,0.8194
3,5000,15000,12,0.826,0.8202
4,5000,15000,12,0.826,0.8201
0,10000,10000,12,0.07,0.0709
1,10000,10000,12,0.07,0.0663
2,10000,10000,12,0.07,0.06645
3,10000,10000,12,0.07,0.067
4,10000,10000,12,0.07,0.06625
0,5000,15000,12,0.07,0.0717
1,5000,15000,12,0.07,0.0668
2,5000,15000,12,0.07,0.0664
3,5000,15000,12,0.07,0.0667
4,5000,15000,12,0.07,0.0668
0,10000,10000,12,0.42,0.40655
1,10000,10000,12,0.42,0.4066
2,10000,10000,12,0.42,0.4069
3,10000,10000,12,0.42,0.4068
4,10000,10000,12,0.42,0.4069
0,5000,15000,12,0.42,0.4057
1,5000,15000,12,0.42,0.4072
2,5000,15000,12,0.42,0.4055
3,5000,15000,12,0.42,0.4078
4,5000,15000,12,0.42,0.4053
0,10000,10000,12,0.91,0.9001
1,10000,10000,12,0.91,0.90465
2,10000,10000,12,0.91,0.90565
3,10000,10000,12,0.91,0.90555
4,10000,10000,12,0.91,0.90465
0,5000,15000,12,0.91,0.8967
1,5000,15000,12,0.91,0.9043
2,5000,15000,12,0.91,0.9041
3,5000,15000,12,0.91,0.9042
4,5000,15000,12,0.91,0.9039
0,10000,10000,12,0.604,0.59345
1,10000,10000,12,0.604,0.5901
2,10000,10000,12,0.604,0.5901
3,10000,10000,12,0.604,0.5901
4,10000,10000,12,0.604,0.58995
0,5000,15000,12,0.604,0.5905
1,5000,15000,12,0.604,0.5901
2,5000,15000,12,0.604,0.5915
3,5000,15000,12,0.604,0.5929
4,5000,15000,12,0.604,0.5907
0,10000,10000,12,0.672,0.65975
1,10000,10000,12,0.672,0.6575
2,10000,10000,12,0.672,0.6593
3,10000,10000,12,0.672,0.66105
4,10000,10000,12,0.672,0.6582
0,5000,15000,12,0.672,0.6582
1,5000,15000,12,0.672,0.6602
2,5000,15000,12,0.672,0.6594
3,5000,15000,12,0.672,0.6602
4,5000,15000,12,0.672,0.6582
0,10000,10000,12,0.067,0.06565
1,10000,10000,12,0.067,0.0635
2,10000,10000,12,0.067,0.06285
3,10000,10000,12,0.067,0.0633
4,10000,10000,12,0.067,0.06275
0,5000,15000,12,0.067,0.068
1,5000,15000,12,0.067,0.0603
2,5000,15000,12,0.067,0.0616
3,5000,15000,12,0.067,0.0615
4,5000,15000,12,0.067,0.0618
0,10000,10000,12,0.758,0.74345
1,10000,10000,12,0.758,0.7488
2,10000,10000,12,0.758,0.7472
3,10000,10000,12,0.758,0.7472
4,10000,10000,12,0.758,0.74855
0,5000,15000,12,0.758,0.7403
1,5000,15000,12,0.758,0.7498
2,5000,15000,12,0.758,0.7497
3,5000,15000,12,0.758,0.7464
4,5000,15000,12,0.758,0.7481
0,10000,10000,12,0.72,0.7085
1,10000,10000,12,0.72,0.70755
2,10000,10000,12,0.72,0.70865
3,10000,10000,12,0.72,0.7108
4,10000,10000,12,0.72,0.70755
0,5000,15000,12,0.72,0.7092
1,5000,15000,12,0.72,0.7086
2,5000,15000,12,0.72,0.7091
3,5000,15000,12,0.72,0.7096
4,5000,15000,12,0.72,0.7079
0,10000,10000,12,0.399,0.3892
1,10000,10000,12,0.399,0.38565
2,10000,10000,12,0.399,0.3856
3,10000,10000,12,0.399,0.3856
4,10000,10000,12,0.399,0.38575
0,5000,15000,12,0.399,0.3865
1,5000,15000,12,0.399,0.3863
2,5000,15000,12,0.399,0.3863
3,5000,15000,12,0.399,0.3866
4,5000,15000,12,0.399,0.3864
0,10000,10000,12,0.707,0.68865
1,10000,10000,12,0.707,0.6909
2,10000,10000,12,0.707,0.694
3,10000,10000,12,0.707,0.6909
4,10000,10000,12,0.707,0.69255
0,5000,15000,12,0.707,0.6912
1,5000,15000,12,0.707,0.6955
2,5000,15000,12,0.707,0.6928
3,5000,15000,12,0.707,0.6955
4,5000,15000,12,0.707,0.6939
0,10000,10000,12,0.65,0.6386
1,10000,10000,12,0.65,0.63795
2,10000,10000,12,0.65,0.63575
3,10000,10000,12,0.65,0.638
4,10000,10000,12,0.65,0.638
0,5000,15000,12,0.65,0.637
1,5000,15000,12,0.65,0.637
2,5000,15000,12,0.65,0.637
3,5000,15000,12,0.65,0.6368
4,5000,15000,12,0.65,0.6382
0,10000,10000,12,0.217,0.2101
1,10000,10000,12,0.217,0.20765
2,10000,10000,12,0.217,0.2069
3,10000,10000,12,0.217,0.2069
4,10000,10000,12,0.217,0.2069
0,5000,15000,12,0.217,0.2102
1,5000,15000,12,0.217,0.2101
2,5000,15000,12,0.217,0.2088
3,5000,15000,12,0.217,0.2072
4,5000,15000,12,0.217,0.2097
0,10000,10000,12,0.107,0.0991
1,10000,10000,12,0.107,0.09945
2,10000,10000,12,0.107,0.10005
3,10000,10000,12,0.107,0.0989
4,10000,10000,12,0.107,0.09945
0,5000,15000,12,0.107,0.102
1,5000,15000,12,0.107,0.1016
2,5000,15000,12,0.107,0.102
3,5000,15000,12,0.107,0.102
4,5000,15000,12,0.107,0.102
0,10000,10000,12,0.633,0.61795
1,10000,10000,12,0.633,0.62035
2,10000,10000,12,0.633,0.61865
3,10000,10000,12,0.633,0.62035
4,10000,10000,12,0.633,0.62035
0,5000,15000,12,0.633,0.6222
1,5000,15000,12,0.633,0.6206
2,5000,15000,12,0.633,0.622
3,5000,15000,12,0.633,0.6221
4,5000,15000,12,0.633,0.6213
0,10000,10000,12,0.96,0.9536
1,10000,10000,12,0.96,0.95725
2,10000,10000,12,0.96,0.95725
3,10000,10000,12,0.96,0.95725
4,10000,10000,12,0.96,0.95725
0,5000,15000,12,0.96,0.9598
1,5000,15000,12,0.96,0.9603
2,5000,15000,12,0.96,0.9603
3,5000,15000,12,0.96,0.9603
4,5000,15000,12,0.96,0.9603
0,10000,10000,12,0.126,0.12545
1,10000,10000,12,0.126,0.1199
2,10000,10000,12,0.126,0.1199
3,10000,10000,12,0.126,0.1189
4,10000,10000,12,0.126,0.11985
0,5000,15000,12,0.126,0.1344
1,5000,15000,12,0.126,0.1224
2,5000,15000,12,0.126,0.1221
3,5000,15000,12,0.126,0.1224
4,5000,15000,12,0.126,0.1223
0,10000,10000,12,0.942,0.9396
1,10000,10000,12,0.942,0.9397
2,10000,10000,12,0.942,0.9391
3,10000,10000,12,0.942,0.9392
4,10000,10000,12,0.942,0.9397
0,5000,15000,12,0.942,0.9293
1,5000,15000,12,0.942,0.9385
2,5000,15000,12,0.942,0.939
3,5000,15000,12,0.942,0.9377
4,5000,15000,12,0.942,0.9385
0,10000,10000,12,0.815,0.808
1,10000,10000,12,0.815,0.80665
2,10000,10000,12,0.815,0.80665
3,10000,10000,12,0.815,0.8059
4,10000,10000,12,0.815,0.8066
0,5000,15000,12,0.815,0.8084
1,5000,15000,12,0.815,0.8036
2,5000,15000,12,0.815,0.8039
3,5000,15000,12,0.815,0.804
4,5000,15000,12,0.815,0.8035
0,10000,10000,12,0.355,0.34605
1,10000,10000,12,0.355,0.3427
2,10000,10000,12,0.355,0.34325
3,10000,10000,12,0.355,0.3434
4,10000,10000,12,0.355,0.3411
0,5000,15000,12,0.355,0.3453
1,5000,15000,12,0.355,0.3412
2,5000,15000,12,0.355,0.3421
3,5000,15000,12,0.355,0.3434
4,5000,15000,12,0.355,0.3419
0,10000,10000,12,0.209,0.2002
1,10000,10000,12,0.209,0.20025
2,10000,10000,12,0.209,0.1995
3,10000,10000,12,0.209,0.1995
4,10000,10000,12,0.209,0.2002
0,5000,15000,12,0.209,0.2005
1,5000,15000,12,0.209,0.2013
2,5000,15000,12,0.209,0.2005
3,5000,15000,12,0.209,0.1989
4,5000,15000,12,0.209,0.2011
0,10000,10000,12,0.699,0.68795
1,10000,10000,12,0.699,0.6899
2,10000,10000,12,0.699,0.6927
3,10000,10000,12,0.699,0.68865
4,10000,10000,12,0.699,0.69235
0,5000,15000,12,0.699,0.6808
1,5000,15000,12,0.699,0.6881
2,5000,15000,12,0.699,0.6866
3,5000,15000,12,0.699,0.6878
4,5000,15000,12,0.699,0.6871
0,10000,10000,12,0.497,0.48405
1,10000,10000,12,0.497,0.4828
2,10000,10000,12,0.497,0.4847
3,10000,10000,12,0.497,0.4804
4,10000,10000,12,0.497,0.48335
0,5000,15000,12,0.497,0.4862
1,5000,15000,12,0.497,0.4854
2,5000,15000,12,0.497,0.4864
3,5000,15000,12,0.497,0.4817
4,5000,15000,12,0.497,0.4813
0,10000,10000,12,0.859,0.8486
1,10000,10000,12,0.859,0.8526
2,10000,10000,12,0.859,0.8527
3,10000,10000,12,0.859,0.8511
4,10000,10000,12,0.859,0.85175
0,5000,15000,12,0.859,0.8479
1,5000,15000,12,0.859,0.854
2,5000,15000,12,0.859,0.852
3,5000,15000,12,0.859,0.8523
4,5000,15000,12,0.859,0.8518
0,10000,10000,12,0.374,0.36475
1,10000,10000,12,0.374,0.3594
2,10000,10000,12,0.374,0.3608
3,10000,10000,12,0.374,0.36085
4,10000,10000,12,0.374,0.36095
0,5000,15000,12,0.374,0.3615
1,5000,15000,12,0.374,0.3632
2,5000,15000,12,0.374,0.363
3,5000,15000,12,0.374,0.3622
4,5000,15000,12,0.374,0.3628
0,10000,10000,12,0.788,0.775
1,10000,10000,12,0.788,0.7794
2,10000,10000,12,0.788,0.77905
3,10000,10000,12,0.788,0.7795
4,10000,10000,12,0.788,0.7791
0,5000,15000,12,0.788,0.7787
1,5000,15000,12,0.788,0.7796
2,5000,15000,12,0.788,0.7798
3,5000,15000,12,0.788,0.7776
4,5000,15000,12,0.788,0.7764
0,10000,10000,12,0.276,0.2678
1,10000,10000,12,0.276,0.26325
2,10000,10000,12,0.276,0.2662
3,10000,10000,12,0.276,0.2634
4,10000,10000,12,0.276,0.2632
0,5000,15000,12,0.276,0.2671
1,5000,15000,12,0.276,0.2653
2,5000,15000,12,0.276,0.2661
3,5000,15000,12,0.276,0.2662
4,5000,15000,12,0.276,0.2664
0,10000,10000,12,0.782,0.7687
1,10000,10000,12,0.782,0.7735
2,10000,10000,12,0.782,0.77275
3,10000,10000,12,0.782,0.77345
4,10000,10000,12,0.782,0.77305
0,5000,15000,12,0.782,0.7663
1,5000,15000,12,0.782,0.7699
2,5000,15000,12,0.782,0.77
3,5000,15000,12,0.782,0.7732
4,5000,15000,12,0.782,0.7733
0,10000,10000,12,0.195,0.19035
